row_id,shape_name,shape_code,suburb_name,state_short,state_long
6177,Curramulka,40148,Curramulka,SA,South Australia
6178,Currency Creek,40149,Currency Creek,SA,South Australia
6179,Darke Peak,40150,Darke Peak,SA,South Australia
6180,Darlington (SA),40151,Darlington ,SA,South Australia
6181,Davoren Park,40152,Davoren Park,SA,South Australia
6182,Daw Park,40153,Daw Park,SA,South Australia
6183,Dawesley,40154,Dawesley,SA,South Australia
6184,Denial Bay,40155,Denial Bay,SA,South Australia
6185,Dernancourt,40156,Dernancourt,SA,South Australia
6186,Devon Park (SA),40157,Devon Park ,SA,South Australia
6187,Donovans,40158,Donovans,SA,South Australia
6188,Dover Gardens,40159,Dover Gardens,SA,South Australia
6189,Dry Creek (SA),40160,Dry Creek ,SA,South Australia
6190,Dublin,40161,Dublin,SA,South Australia
6191,Duck Ponds,40162,Duck Ponds,SA,South Australia
6192,Dudley Park (SA),40163,Dudley Park ,SA,South Australia
6193,Dulwich,40164,Dulwich,SA,South Australia
6194,Eastwood (SA),40165,Eastwood ,SA,South Australia
6195,Ebenezer (SA),40166,Ebenezer ,SA,South Australia
6196,Echunga,40167,Echunga,SA,South Australia
6197,Eden Hills,40168,Eden Hills,SA,South Australia
6198,Eden Valley,40169,Eden Valley,SA,South Australia
6199,Edillilie,40170,Edillilie,SA,South Australia
6200,Edinburgh,40171,Edinburgh,SA,South Australia
6201,Edithburgh,40172,Edithburgh,SA,South Australia
6202,Edwardstown,40173,Edwardstown,SA,South Australia
6203,Elizabeth,40174,Elizabeth,SA,South Australia
6204,Elizabeth Downs,40175,Elizabeth Downs,SA,South Australia
6205,Elizabeth East,40176,Elizabeth East,SA,South Australia
6206,Elizabeth Grove,40177,Elizabeth Grove,SA,South Australia
6207,Elizabeth North,40178,Elizabeth North,SA,South Australia
6208,Elizabeth Park,40179,Elizabeth Park,SA,South Australia
6209,Elizabeth South,40180,Elizabeth South,SA,South Australia
6210,Elizabeth Vale,40181,Elizabeth Vale,SA,South Australia
6211,Elizabeth West,40182,Elizabeth West,SA,South Australia
6212,Elliston,40183,Elliston,SA,South Australia
6213,Encounter Bay,40184,Encounter Bay,SA,South Australia
6214,Enfield (SA),40185,Enfield ,SA,South Australia
6215,Erindale,40186,Erindale,SA,South Australia
6216,Ethelton,40187,Ethelton,SA,South Australia
6217,Eudunda,40188,Eudunda,SA,South Australia
6218,Evandale (SA),40189,Evandale ,SA,South Australia
6219,Evanston,40190,Evanston,SA,South Australia
6220,Evanston Gardens,40191,Evanston Gardens,SA,South Australia
6221,Evanston Park,40192,Evanston Park,SA,South Australia
6222,Everard Park,40193,Everard Park,SA,South Australia
6223,Exeter (SA),40194,Exeter ,SA,South Australia
6224,Fairview Park,40195,Fairview Park,SA,South Australia
6225,False Bay,40196,False Bay,SA,South Australia
6226,Farrell Flat,40197,Farrell Flat,SA,South Australia
6227,Felixstow,40198,Felixstow,SA,South Australia
6228,Ferryden Park,40199,Ferryden Park,SA,South Australia
6229,Findon,40200,Findon,SA,South Australia
6230,Finniss,40201,Finniss,SA,South Australia
6231,Firle,40202,Firle,SA,South Australia
6232,Fisherman Bay,40203,Fisherman Bay,SA,South Australia
6233,Fitzroy (SA),40204,Fitzroy ,SA,South Australia
6234,Flagstaff Hill,40205,Flagstaff Hill,SA,South Australia
6235,Flaxley,40206,Flaxley,SA,South Australia
6236,Flaxman Valley,40207,Flaxman Valley,SA,South Australia
6237,Flinders Park,40208,Flinders Park,SA,South Australia
6238,Forest Range,40209,Forest Range,SA,South Australia
6239,Forestville (SA),40210,Forestville ,SA,South Australia
6240,Forreston,40211,Forreston,SA,South Australia
6241,Freeling,40212,Freeling,SA,South Australia
6242,Frewville,40213,Frewville,SA,South Australia
6243,Fulham (SA),40214,Fulham ,SA,South Australia
6244,Fulham Gardens,40215,Fulham Gardens,SA,South Australia
6245,Fullarton,40216,Fullarton,SA,South Australia
6246,Garden Island (SA),40217,Garden Island ,SA,South Australia
6247,Gawler (SA),40218,Gawler ,SA,South Australia
6248,Gawler Belt,40219,Gawler Belt,SA,South Australia
6249,Gawler East,40220,Gawler East,SA,South Australia
6250,Gawler River,40221,Gawler River,SA,South Australia
6251,Gawler South,40222,Gawler South,SA,South Australia
6252,Gawler West,40223,Gawler West,SA,South Australia
6253,Georgetown (SA),40224,Georgetown ,SA,South Australia
6254,Gepps Cross,40225,Gepps Cross,SA,South Australia
6255,Germein Bay,40226,Germein Bay,SA,South Australia
6256,Gilberton (SA),40227,Gilberton ,SA,South Australia
6257,Gilles Plains,40228,Gilles Plains,SA,South Australia
6258,Gladstone (SA),40229,Gladstone ,SA,South Australia
6259,Glandore,40230,Glandore,SA,South Australia
6260,Glanville,40231,Glanville,SA,South Australia
6261,Glen Osmond,40232,Glen Osmond,SA,South Australia
6262,Glenalta,40233,Glenalta,SA,South Australia
6263,Glenburnie,40234,Glenburnie,SA,South Australia
6264,Glencoe (SA),40235,Glencoe ,SA,South Australia
6265,Glendambo,40236,Glendambo,SA,South Australia
6266,Glenelg (SA),40237,Glenelg ,SA,South Australia
6267,Glenelg East,40238,Glenelg East,SA,South Australia
6268,Glenelg North,40239,Glenelg North,SA,South Australia
6269,Glenelg South,40240,Glenelg South,SA,South Australia
6270,Glengowrie,40241,Glengowrie,SA,South Australia
6271,Glenside,40242,Glenside,SA,South Australia
6272,Glenunga,40243,Glenunga,SA,South Australia
6273,Globe Derby Park,40244,Globe Derby Park,SA,South Australia
6274,Glossop,40245,Glossop,SA,South Australia
6275,Glynde,40246,Glynde,SA,South Australia
6276,Golden Grove,40247,Golden Grove,SA,South Australia
6277,Golden Heights,40248,Golden Heights,SA,South Australia
6278,Goodwood (SA),40249,Goodwood ,SA,South Australia
6279,Goolwa,40250,Goolwa,SA,South Australia
6280,Goolwa Beach,40251,Goolwa Beach,SA,South Australia
6281,Goolwa North,40252,Goolwa North,SA,South Australia
6282,Goolwa South,40253,Goolwa South,SA,South Australia
6283,Gould Creek,40254,Gould Creek,SA,South Australia
6284,Grange (SA),40255,Grange ,SA,South Australia
6285,Green Fields,40256,Green Fields,SA,South Australia
6286,Greenacres,40257,Greenacres,SA,South Australia
6287,Greenhill (SA),40258,Greenhill ,SA,South Australia
6288,Greenock,40259,Greenock,SA,South Australia
6289,Greenwith,40260,Greenwith,SA,South Australia
6290,Gulfview Heights,40261,Gulfview Heights,SA,South Australia
6291,Gumeracha,40262,Gumeracha,SA,South Australia
6292,Hackham,40263,Hackham,SA,South Australia
6293,Hackham West,40264,Hackham West,SA,South Australia
6294,Hackney,40265,Hackney,SA,South Australia
6295,Hahndorf,40266,Hahndorf,SA,South Australia
6296,Halbury,40267,Halbury,SA,South Australia
6297,Hallett,40268,Hallett,SA,South Australia
6298,Hallett Cove,40269,Hallett Cove,SA,South Australia
6299,Hamley Bridge,40270,Hamley Bridge,SA,South Australia
6300,Hampden (SA),40271,Hampden ,SA,South Australia
6301,Hampstead Gardens,40272,Hampstead Gardens,SA,South Australia
6302,Happy Valley (SA),40273,Happy Valley ,SA,South Australia
6303,Hardwicke Bay,40274,Hardwicke Bay,SA,South Australia
6304,Harrogate,40275,Harrogate,SA,South Australia
6305,Hatherleigh,40276,Hatherleigh,SA,South Australia
6306,Hawker (SA),40277,Hawker ,SA,South Australia
6307,Hawson,40278,Hawson,SA,South Australia
6308,Hawthorn (SA),40279,Hawthorn ,SA,South Australia
6309,Hawthorndene,40280,Hawthorndene,SA,South Australia
6310,Hayborough,40281,Hayborough,SA,South Australia
6311,Hazelwood Park,40282,Hazelwood Park,SA,South Australia
6312,Heathfield,40283,Heathfield,SA,South Australia
6313,Heathpool,40284,Heathpool,SA,South Australia
6314,Hectorville,40285,Hectorville,SA,South Australia
6315,Hendon (SA),40286,Hendon ,SA,South Australia
6316,Henley Beach,40287,Henley Beach,SA,South Australia
6317,Henley Beach South,40288,Henley Beach South,SA,South Australia
6318,Hewett,40289,Hewett,SA,South Australia
6319,Highbury (SA),40290,Highbury ,SA,South Australia
6320,Highgate (SA),40291,Highgate ,SA,South Australia
6321,Highland Valley,40292,Highland Valley,SA,South Australia
6322,Hillbank,40293,Hillbank,SA,South Australia
6323,Hillcrest (SA),40294,Hillcrest ,SA,South Australia
6324,Hillier,40295,Hillier,SA,South Australia
6325,Hilltown,40296,Hilltown,SA,South Australia
6326,Hilton (SA),40297,Hilton ,SA,South Australia
6327,Hindmarsh (SA),40298,Hindmarsh ,SA,South Australia
6328,Hindmarsh Island,40299,Hindmarsh Island,SA,South Australia
6329,Hindmarsh Valley,40300,Hindmarsh Valley,SA,South Australia
6330,Holden Hill,40301,Holden Hill,SA,South Australia
6331,Hope Valley (SA),40302,Hope Valley ,SA,South Australia
6332,Horsnell Gully,40303,Horsnell Gully,SA,South Australia
6333,Houghton,40304,Houghton,SA,South Australia
6334,Hove,40305,Hove,SA,South Australia
6335,Humbug Scrub,40306,Humbug Scrub,SA,South Australia
6336,Huntfield Heights,40307,Huntfield Heights,SA,South Australia
6337,Hyde Park (SA),40308,Hyde Park ,SA,South Australia
6338,Ingle Farm,40309,Ingle Farm,SA,South Australia
6339,Inglewood (SA),40310,Inglewood ,SA,South Australia
6340,Inman Valley,40311,Inman Valley,SA,South Australia
6341,Inneston,40312,Inneston,SA,South Australia
6342,Iron Knob,40313,Iron Knob,SA,South Australia
6343,Ironbank,40314,Ironbank,SA,South Australia
6344,Island Beach,40315,Island Beach,SA,South Australia
6345,James Well,40316,James Well,SA,South Australia
6346,Jamestown,40317,Jamestown,SA,South Australia
6347,Jerusalem,40318,Jerusalem,SA,South Australia
6348,Joanna,40319,Joanna,SA,South Australia
6349,Joslin,40320,Joslin,SA,South Australia
6350,Jupiter Creek,40321,Jupiter Creek,SA,South Australia
6351,Kadina,40322,Kadina,SA,South Australia
6352,Kalangadoo,40323,Kalangadoo,SA,South Australia
6353,Kalbeeba,40324,Kalbeeba,SA,South Australia
6354,Kangarilla,40325,Kangarilla,SA,South Australia
6355,Kanmantoo,40326,Kanmantoo,SA,South Australia
6356,Kapunda,40327,Kapunda,SA,South Australia
6357,Karoonda,40328,Karoonda,SA,South Australia
6358,Katarapko,40329,Katarapko,SA,South Australia
6359,Keilira,40330,Keilira,SA,South Australia
6360,Keith,40331,Keith,SA,South Australia
6361,Kelly,40332,Kelly,SA,South Australia
6362,Kensington (SA),40333,Kensington ,SA,South Australia
6363,Kensington Gardens,40334,Kensington Gardens,SA,South Australia
6364,Kensington Park,40335,Kensington Park,SA,South Australia
6365,Kent Town,40336,Kent Town,SA,South Australia
6366,Kersbrook,40337,Kersbrook,SA,South Australia
6367,Keswick,40338,Keswick,SA,South Australia
6368,Keyneton,40339,Keyneton,SA,South Australia
6369,Kidman Park,40340,Kidman Park,SA,South Australia
6370,Kilburn,40341,Kilburn,SA,South Australia
6371,Kilkenny,40342,Kilkenny,SA,South Australia
6372,Kimba,40343,Kimba,SA,South Australia
6373,Kings Park (SA),40344,Kings Park ,SA,South Australia
6374,Kingscote,40345,Kingscote,SA,South Australia
6375,Kingston On Murray,40346,Kingston On Murray,SA,South Australia
6376,Kingston Park,40347,Kingston Park,SA,South Australia
6377,Kingston SE,40348,Kingston SE,SA,South Australia
6378,Kingswood (SA),40349,Kingswood ,SA,South Australia
6379,Klemzig,40350,Klemzig,SA,South Australia
6380,Kongorong,40351,Kongorong,SA,South Australia
6381,Koonibba,40352,Koonibba,SA,South Australia
6382,Korunye,40353,Korunye,SA,South Australia
6383,Kudla,40354,Kudla,SA,South Australia
6384,Kuitpo,40355,Kuitpo,SA,South Australia
6385,Kurralta Park,40356,Kurralta Park,SA,South Australia
6386,Lameroo,40357,Lameroo,SA,South Australia
6387,Langhorne Creek,40358,Langhorne Creek,SA,South Australia
6388,Largs Bay,40359,Largs Bay,SA,South Australia
6389,Largs North,40360,Largs North,SA,South Australia
6390,Laura (SA),40361,Laura ,SA,South Australia
6391,Leabrook,40362,Leabrook,SA,South Australia
6392,Leigh Creek (SA),40363,Leigh Creek ,SA,South Australia
6393,Lenswood,40364,Lenswood,SA,South Australia
6394,Lewiston,40365,Lewiston,SA,South Australia
6395,Light Pass,40366,Light Pass,SA,South Australia
6396,Lincoln National Park,40367,Lincoln National Park,SA,South Australia
6397,Linden Park,40368,Linden Park,SA,South Australia
6398,Lipson,40369,Lipson,SA,South Australia
6399,Littlehampton,40370,Littlehampton,SA,South Australia
6400,Lobethal,40371,Lobethal,SA,South Australia
6401,Lochaber,40372,Lochaber,SA,South Australia
6402,Lochiel (SA),40373,Lochiel ,SA,South Australia
6403,Lock,40374,Lock,SA,South Australia
6404,Lockleys,40375,Lockleys,SA,South Australia
6405,Longwood (SA),40376,Longwood ,SA,South Australia
6406,Lonsdale,40377,Lonsdale,SA,South Australia
6407,Louth Bay,40378,Louth Bay,SA,South Australia
6408,Loveday,40379,Loveday,SA,South Australia
6409,Lower Inman Valley,40380,Lower Inman Valley,SA,South Australia
6410,Lower Light,40381,Lower Light,SA,South Australia
6411,Lower Mitcham,40382,Lower Mitcham,SA,South Australia
6412,Loxton,40383,Loxton,SA,South Australia
6413,Loxton North,40384,Loxton North,SA,South Australia
6414,Lucindale,40385,Lucindale,SA,South Australia
6415,Lyndoch,40386,Lyndoch,SA,South Australia
6416,Lynton,40387,Lynton,SA,South Australia
6417,Lyrup,40388,Lyrup,SA,South Australia
6418,Macclesfield (SA),40389,Macclesfield ,SA,South Australia
6419,Macdonald Park,40390,Macdonald Park,SA,South Australia
6420,Magill,40391,Magill,SA,South Australia
6421,Maitland (SA),40392,Maitland ,SA,South Australia
6422,Mallala,40393,Mallala,SA,South Australia
6423,Malvern (SA),40394,Malvern ,SA,South Australia
6424,Mannanarie,40395,Mannanarie,SA,South Australia
6425,Manningham,40396,Manningham,SA,South Australia
6426,Mannum,40397,Mannum,SA,South Australia
6427,Manoora (SA),40398,Manoora ,SA,South Australia
6428,Mansfield Park,40399,Mansfield Park,SA,South Australia
6429,Marama,40400,Marama,SA,South Australia
6430,Marananga,40401,Marananga,SA,South Australia
6431,Marden,40402,Marden,SA,South Australia
6432,Marino,40403,Marino,SA,South Australia
6433,Marion,40404,Marion,SA,South Australia
6434,Marion Bay (SA),40405,Marion Bay ,SA,South Australia
6435,Marks Landing,40406,Marks Landing,SA,South Australia
6436,Marleston,40407,Marleston,SA,South Australia
6437,Marrabel,40408,Marrabel,SA,South Australia
6438,Marree,40409,Marree,SA,South Australia
6439,Marryatville,40410,Marryatville,SA,South Australia
6440,Maslin Beach,40411,Maslin Beach,SA,South Australia
6441,Mawson Lakes,40412,Mawson Lakes,SA,South Australia
6442,Maylands (SA),40413,Maylands ,SA,South Australia
6443,McCracken,40414,McCracken,SA,South Australia
6444,McLaren Flat,40415,McLaren Flat,SA,South Australia
6445,McLaren Vale,40416,McLaren Vale,SA,South Australia
6446,Meadows,40417,Meadows,SA,South Australia
6447,Medindie,40418,Medindie,SA,South Australia
6448,Medindie Gardens,40419,Medindie Gardens,SA,South Australia
6449,Melrose (SA),40420,Melrose ,SA,South Australia
6450,Melrose Park (SA),40421,Melrose Park ,SA,South Australia
6451,Meningie,40422,Meningie,SA,South Australia
6452,Menzies (SA),40423,Menzies ,SA,South Australia
6453,Middleton (SA),40424,Middleton ,SA,South Australia
6454,Mil-Lel,40425,Mil-Lel,SA,South Australia
6455,Milang,40426,Milang,SA,South Australia
6456,Mile End,40427,Mile End,SA,South Australia
6457,Mile End South,40428,Mile End South,SA,South Australia
6458,Millicent,40429,Millicent,SA,South Australia
6459,Millswood,40430,Millswood,SA,South Australia
6460,Mingbool,40431,Mingbool,SA,South Australia
6461,Minlaton,40432,Minlaton,SA,South Australia
6462,Minnipa,40433,Minnipa,SA,South Australia
6463,Mintaro,40434,Mintaro,SA,South Australia
6464,Miranda (SA),40435,Miranda ,SA,South Australia
6465,Mitcham (SA),40436,Mitcham ,SA,South Australia
6466,Mitchell Park (SA),40437,Mitchell Park ,SA,South Australia
6467,Moana,40438,Moana,SA,South Australia
6468,Moculta,40439,Moculta,SA,South Australia
6469,Modbury,40440,Modbury,SA,South Australia
6470,Modbury Heights,40441,Modbury Heights,SA,South Australia
6471,Modbury North,40442,Modbury North,SA,South Australia
6472,Monarto,40443,Monarto,SA,South Australia
6473,Monarto South,40444,Monarto South,SA,South Australia
6474,Monash (SA),40445,Monash ,SA,South Australia
6475,Montacute,40446,Montacute,SA,South Australia
6476,Moonta,40447,Moonta,SA,South Australia
6477,Moonta Bay,40448,Moonta Bay,SA,South Australia
6478,Moonta Mines,40449,Moonta Mines,SA,South Australia
6479,Moorak,40450,Moorak,SA,South Australia
6480,Moorook South,40451,Moorook South,SA,South Australia
6481,Moppa,40452,Moppa,SA,South Australia
6482,Morgan,40453,Morgan,SA,South Australia
6483,Morphett Vale,40454,Morphett Vale,SA,South Australia
6484,Morphettville,40455,Morphettville,SA,South Australia
6485,Mount Barker (SA),40456,Mount Barker ,SA,South Australia
6486,Mount Barker Springs,40457,Mount Barker Springs,SA,South Australia
6487,Mount Burr,40458,Mount Burr,SA,South Australia
6488,Mount Compass,40459,Mount Compass,SA,South Australia
6489,Mount Crawford,40460,Mount Crawford,SA,South Australia
6490,Mount Gambier,40461,Mount Gambier,SA,South Australia
6491,Mount George (SA),40462,Mount George ,SA,South Australia
6492,Mount Osmond,40463,Mount Osmond,SA,South Australia
6493,Mount Pleasant (SA),40464,Mount Pleasant ,SA,South Australia
6494,Mount Schank,40465,Mount Schank,SA,South Australia
6495,Mount Torrens,40466,Mount Torrens,SA,South Australia
6496,Mullaquana,40467,Mullaquana,SA,South Australia
6497,Mundulla,40468,Mundulla,SA,South Australia
6498,Munno Para,40469,Munno Para,SA,South Australia
6499,Munno Para Downs,40470,Munno Para Downs,SA,South Australia
6500,Munno Para West,40471,Munno Para West,SA,South Australia
6501,Murray Bridge,40472,Murray Bridge,SA,South Australia
6502,Murray Bridge East,40473,Murray Bridge East,SA,South Australia
6503,Murtho,40474,Murtho,SA,South Australia
6504,Mylor,40475,Mylor,SA,South Australia
6505,Mypolonga,40476,Mypolonga,SA,South Australia
6506,Myponga,40477,Myponga,SA,South Australia
6507,Myrtle Bank (SA),40478,Myrtle Bank ,SA,South Australia
6508,Nailsworth,40479,Nailsworth,SA,South Australia
6509,Nairne,40480,Nairne,SA,South Australia
6510,Nangwarry,40481,Nangwarry,SA,South Australia
6511,Napperby,40482,Napperby,SA,South Australia
6512,Naracoorte,40483,Naracoorte,SA,South Australia
6513,Narrung (SA),40484,Narrung ,SA,South Australia
6514,Nelshaby,40485,Nelshaby,SA,South Australia
6515,Nene Valley,40486,Nene Valley,SA,South Australia
6516,Nepabunna,40487,Nepabunna,SA,South Australia
6517,Nepean Bay,40488,Nepean Bay,SA,South Australia
6518,Netherby (SA),40489,Netherby ,SA,South Australia
6519,Netley,40490,Netley,SA,South Australia
6520,New Port,40491,New Port,SA,South Australia
6521,New Residence,40492,New Residence,SA,South Australia
6522,New Town (SA),40493,New Town ,SA,South Australia
6523,Newton,40494,Newton,SA,South Australia
6524,Ngarkat,40495,Ngarkat,SA,South Australia
6525,Nildottie,40496,Nildottie,SA,South Australia
6526,Ninnes,40497,Ninnes,SA,South Australia
6527,Noarlunga Centre,40498,Noarlunga Centre,SA,South Australia
6528,Noarlunga Downs,40499,Noarlunga Downs,SA,South Australia
6529,Nora Creina,40500,Nora Creina,SA,South Australia
6530,Normanville (SA),40501,Normanville ,SA,South Australia
6531,North Adelaide,40502,North Adelaide,SA,South Australia
6532,North Beach (SA),40503,North Beach ,SA,South Australia
6533,North Brighton,40504,North Brighton,SA,South Australia
6534,North Haven (SA),40505,North Haven ,SA,South Australia
6535,North Moonta,40506,North Moonta,SA,South Australia
6536,North Plympton,40507,North Plympton,SA,South Australia
6537,North Shields,40508,North Shields,SA,South Australia
6538,Northern Heights,40509,Northern Heights,SA,South Australia
6539,Northfield,40510,Northfield,SA,South Australia
6540,Northgate (SA),40511,Northgate ,SA,South Australia
6541,Norton Summit,40512,Norton Summit,SA,South Australia
6542,Norwood (SA),40513,Norwood ,SA,South Australia
6543,Novar Gardens,40514,Novar Gardens,SA,South Australia
6544,Nuriootpa,40515,Nuriootpa,SA,South Australia
6545,O'Halloran Hill,40516,O'Halloran Hill,SA,South Australia
6546,O'Sullivan Beach,40517,O'Sullivan Beach,SA,South Australia
6547,Oakbank,40518,Oakbank,SA,South Australia
6548,Oakden,40519,Oakden,SA,South Australia
6549,Oaklands Park,40520,Oaklands Park,SA,South Australia
6550,Ob Flat,40521,Ob Flat,SA,South Australia
6551,Old Calperum,40522,Old Calperum,SA,South Australia
6552,Old Noarlunga,40523,Old Noarlunga,SA,South Australia
6553,Old Reynella,40524,Old Reynella,SA,South Australia
6554,Olympic Dam,40525,Olympic Dam,SA,South Australia
6555,One Tree Hill,40526,One Tree Hill,SA,South Australia
6556,Onkaparinga Hills,40527,Onkaparinga Hills,SA,South Australia
6557,Oodnadatta,40528,Oodnadatta,SA,South Australia
6558,Orroroo,40529,Orroroo,SA,South Australia
6559,Osborne (SA),40530,Osborne ,SA,South Australia
6560,Ottoway,40531,Ottoway,SA,South Australia
6561,Outer Harbor,40532,Outer Harbor,SA,South Australia
6562,Ovingham,40533,Ovingham,SA,South Australia
6563,Owen,40534,Owen,SA,South Australia
6564,Padthaway,40535,Padthaway,SA,South Australia
6565,Paechtown,40536,Paechtown,SA,South Australia
6566,Paisley,40537,Paisley,SA,South Australia
6567,Palmer (SA),40538,Palmer ,SA,South Australia
6568,Panorama,40539,Panorama,SA,South Australia
6569,Para Hills,40540,Para Hills,SA,South Australia
6570,Para Hills West,40541,Para Hills West,SA,South Australia
6571,Para Vista,40542,Para Vista,SA,South Australia
6572,Paracombe,40543,Paracombe,SA,South Australia
6573,Paradise (SA),40544,Paradise ,SA,South Australia
6574,Parafield,40545,Parafield,SA,South Australia
6575,Parafield Gardens,40546,Parafield Gardens,SA,South Australia
6576,Paralowie,40547,Paralowie,SA,South Australia
6577,Parham,40548,Parham,SA,South Australia
6578,Parilla,40549,Parilla,SA,South Australia
6579,Paringa,40550,Paringa,SA,South Australia
6580,Paris Creek,40551,Paris Creek,SA,South Australia
6581,Park Holme,40552,Park Holme,SA,South Australia
6582,Parkside (SA),40553,Parkside ,SA,South Australia
6583,Parndana,40554,Parndana,SA,South Australia
6584,Parrakie,40555,Parrakie,SA,South Australia
6585,Paruna,40556,Paruna,SA,South Australia
6586,Pasadena,40557,Pasadena,SA,South Australia
6587,Paskeville,40558,Paskeville,SA,South Australia
6588,Payneham,40559,Payneham,SA,South Australia
6589,Payneham South,40560,Payneham South,SA,South Australia
6590,Peake,40561,Peake,SA,South Australia
6591,Pekina,40562,Pekina,SA,South Australia
6592,Penfield,40563,Penfield,SA,South Australia
6593,Penfield Gardens,40564,Penfield Gardens,SA,South Australia
6594,Penneshaw,40565,Penneshaw,SA,South Australia
6595,Pennington,40566,Pennington,SA,South Australia
6596,Penola,40567,Penola,SA,South Australia
6597,Penong,40568,Penong,SA,South Australia
6598,Penrice,40569,Penrice,SA,South Australia
6599,Perlubie,40570,Perlubie,SA,South Australia
6600,Peterborough (SA),40571,Peterborough ,SA,South Australia
6601,Peterhead,40572,Peterhead,SA,South Australia
6602,Piccadilly (SA),40573,Piccadilly ,SA,South Australia
6603,Pinks Beach,40574,Pinks Beach,SA,South Australia
6604,Pinnaroo,40575,Pinnaroo,SA,South Australia
6605,Plympton,40576,Plympton,SA,South Australia
6606,Plympton Park,40577,Plympton Park,SA,South Australia
6607,Point Lowly,40578,Point Lowly,SA,South Australia
6608,Point Pearce,40579,Point Pearce,SA,South Australia
6609,Point Turton,40580,Point Turton,SA,South Australia
6610,Pooraka,40581,Pooraka,SA,South Australia
6611,Port Adelaide,40582,Port Adelaide,SA,South Australia
6612,Port Augusta,40583,Port Augusta,SA,South Australia
6613,Port Augusta West,40584,Port Augusta West,SA,South Australia
6614,Port Broughton,40585,Port Broughton,SA,South Australia
6615,Port Elliot,40586,Port Elliot,SA,South Australia
6616,Port Flinders,40587,Port Flinders,SA,South Australia
6617,Port Germein,40588,Port Germein,SA,South Australia
6618,Port Hughes,40589,Port Hughes,SA,South Australia
6619,Port Lincoln,40590,Port Lincoln,SA,South Australia
6620,Port Macdonnell,40591,Port Macdonnell,SA,South Australia
6621,Port Mannum,40592,Port Mannum,SA,South Australia
6622,Port Moorowie,40593,Port Moorowie,SA,South Australia
6623,Port Neill,40594,Port Neill,SA,South Australia
6624,Port Noarlunga,40595,Port Noarlunga,SA,South Australia
6625,Port Noarlunga South,40596,Port Noarlunga South,SA,South Australia
6626,Port Paterson,40597,Port Paterson,SA,South Australia
6627,Port Pirie,40598,Port Pirie,SA,South Australia
6628,Port Pirie South,40599,Port Pirie South,SA,South Australia
6629,Port Pirie West,40600,Port Pirie West,SA,South Australia
6630,Port Victoria,40601,Port Victoria,SA,South Australia
6631,Port Vincent,40602,Port Vincent,SA,South Australia
6632,Port Wakefield,40603,Port Wakefield,SA,South Australia
6633,Port Willunga,40604,Port Willunga,SA,South Australia
6634,Price,40605,Price,SA,South Australia
6635,Prospect (SA),40606,Prospect ,SA,South Australia
6636,Prospect Hill,40607,Prospect Hill,SA,South Australia
6637,Punyelroo,40608,Punyelroo,SA,South Australia
6638,Queenstown (SA),40609,Queenstown ,SA,South Australia
6639,Quorn,40610,Quorn,SA,South Australia
6640,Redbanks,40611,Redbanks,SA,South Australia
6641,Redhill,40612,Redhill,SA,South Australia
6642,Redwood Park,40613,Redwood Park,SA,South Australia
6643,Regency Park,40614,Regency Park,SA,South Australia
6644,Renmark,40615,Renmark,SA,South Australia
6645,Renmark North,40616,Renmark North,SA,South Australia
6646,Renmark South,40617,Renmark South,SA,South Australia
6647,Renmark West,40618,Renmark West,SA,South Australia
6648,Renown Park,40619,Renown Park,SA,South Australia
6649,Reynella,40620,Reynella,SA,South Australia
6650,Reynella East,40621,Reynella East,SA,South Australia
6651,Richmond (SA),40622,Richmond ,SA,South Australia
6652,Ridgehaven,40623,Ridgehaven,SA,South Australia
6653,Ridleyton,40624,Ridleyton,SA,South Australia
6654,Risdon Park,40625,Risdon Park,SA,South Australia
6655,Risdon Park South,40626,Risdon Park South,SA,South Australia
6656,Riverglades,40627,Riverglades,SA,South Australia
6657,Riverton (SA),40628,Riverton ,SA,South Australia
6658,Robe,40629,Robe,SA,South Australia
6659,Robertstown,40630,Robertstown,SA,South Australia
6660,Rocky Camp,40631,Rocky Camp,SA,South Australia
6661,Rose Park,40632,Rose Park,SA,South Australia
6662,Rosewater,40633,Rosewater,SA,South Australia
6663,Roseworthy,40634,Roseworthy,SA,South Australia
6664,Rosslyn Park,40635,Rosslyn Park,SA,South Australia
6665,Rostrevor,40636,Rostrevor,SA,South Australia
6666,Roxby Downs,40637,Roxby Downs,SA,South Australia
6667,Royal Park,40638,Royal Park,SA,South Australia
6668,Royston Park,40639,Royston Park,SA,South Australia
6669,Rudall,40640,Rudall,SA,South Australia
6670,Saddleworth,40641,Saddleworth,SA,South Australia
6671,Salisbury (SA),40642,Salisbury ,SA,South Australia
6672,Salisbury Downs,40643,Salisbury Downs,SA,South Australia
6673,Salisbury East,40644,Salisbury East,SA,South Australia
6674,Salisbury Heights,40645,Salisbury Heights,SA,South Australia
6675,Salisbury North,40646,Salisbury North,SA,South Australia
6676,Salisbury Park,40647,Salisbury Park,SA,South Australia
6677,Salisbury Plain,40648,Salisbury Plain,SA,South Australia
6678,Salisbury South,40649,Salisbury South,SA,South Australia
6679,Sandy Creek (SA),40650,Sandy Creek ,SA,South Australia
6680,Scott Creek,40651,Scott Creek,SA,South Australia
6681,Seacliff,40652,Seacliff,SA,South Australia
6682,Seacliff Park,40653,Seacliff Park,SA,South Australia
6683,Seacombe Gardens,40654,Seacombe Gardens,SA,South Australia
