,SSC,variable,value,sortOrder
20767,Willaura,"$41,600-51,999",11,7
20768,Williams Landing,"$41,600-51,999",86,7
20769,Willow Grove,"$41,600-51,999",20,7
20770,Willowmavin,"$41,600-51,999",5,7
20771,Willung,"$41,600-51,999",3,7
20772,Wimbledon Heights,"$41,600-51,999",10,7
20773,Winchelsea,"$41,600-51,999",32,7
20774,Winchelsea South,"$41,600-51,999",4,7
20775,Winnindoo,"$41,600-51,999",9,7
20776,Wiseleigh,"$41,600-51,999",6,7
20777,Wodonga,"$41,600-51,999",386,7
20778,Wollert,"$41,600-51,999",153,7
20779,Won Wron,"$41,600-51,999",5,7
20780,Wonga,"$41,600-51,999",3,7
20781,Wonthaggi,"$41,600-51,999",106,7
20782,Wonwondah,"$41,600-51,999",5,7
20783,Wood Wood,"$41,600-51,999",5,7
20784,Woodend (Vic.),"$41,600-51,999",75,7
20785,Woodend North,"$41,600-51,999",11,7
20786,Woodside (Vic.),"$41,600-51,999",12,7
20787,Woodvale (Vic.),"$41,600-51,999",14,7
20788,Woolamai,"$41,600-51,999",6,7
20789,Woolsthorpe,"$41,600-51,999",7,7
20790,Woomelang,"$41,600-51,999",9,7
20791,Wooragee,"$41,600-51,999",5,7
20792,Woorarra East,"$41,600-51,999",4,7
20793,Wooreen,"$41,600-51,999",4,7
20794,Woori Yallock,"$41,600-51,999",78,7
20795,Woorinen,"$41,600-51,999",3,7
20796,Woorinen South,"$41,600-51,999",8,7
20797,Woorndoo,"$41,600-51,999",4,7
20798,Wunghnu,"$41,600-51,999",5,7
20799,Wurruk,"$41,600-51,999",15,7
20800,Wy Yung,"$41,600-51,999",36,7
20801,Wycheproof,"$41,600-51,999",25,7
20802,Wyndham Vale,"$41,600-51,999",400,7
20803,Wyuna (Vic.),"$41,600-51,999",10,7
20804,Wyuna East,"$41,600-51,999",4,7
20805,Yabba North,"$41,600-51,999",3,7
20806,Yackandandah,"$41,600-51,999",34,7
20807,Yalca,"$41,600-51,999",3,7
20808,Yallambie,"$41,600-51,999",55,7
20809,Yallourn North,"$41,600-51,999",35,7
20810,Yambuk,"$41,600-51,999",11,7
20811,Yan Yean,"$41,600-51,999",10,7
20812,Yandoit,"$41,600-51,999",3,7
20813,Yangery,"$41,600-51,999",4,7
20814,Yannathan,"$41,600-51,999",4,7
20815,Yapeen,"$41,600-51,999",5,7
20816,Yarck,"$41,600-51,999",3,7
20817,Yarra Glen,"$41,600-51,999",43,7
20818,Yarra Junction,"$41,600-51,999",64,7
20819,Yarragon,"$41,600-51,999",35,7
20820,Yarragon South,"$41,600-51,999",4,7
20821,Yarram,"$41,600-51,999",53,7
20822,Yarrawonga (Vic.),"$41,600-51,999",176,7
20823,Yarroweyah,"$41,600-51,999",16,7
20824,Yatchaw,"$41,600-51,999",3,7
20825,Yea,"$41,600-51,999",32,7
20826,Yellingbo,"$41,600-51,999",7,7
20827,Yelta (Vic.),"$41,600-51,999",6,7
20828,Yendon,"$41,600-51,999",3,7
20829,Yeodene,"$41,600-51,999",5,7
20830,Yielima,"$41,600-51,999",5,7
20831,Yinnar,"$41,600-51,999",19,7
20832,Yinnar South,"$41,600-51,999",9,7
20833,Yuroke,"$41,600-51,999",6,7
20834,Abergowrie,"$41,600-51,999",5,7
20835,Acacia Ridge,"$41,600-51,999",178,7
20836,Adare,"$41,600-51,999",12,7
20837,Adavale,"$41,600-51,999",5,7
20838,Adelaide Park,"$41,600-51,999",11,7
20839,Advancetown,"$41,600-51,999",7,7
20840,Agnes Water,"$41,600-51,999",48,7
20841,Airville,"$41,600-51,999",6,7
20842,Aitkenvale,"$41,600-51,999",112,7
20843,Albany Creek,"$41,600-51,999",202,7
20844,Alberton (Qld),"$41,600-51,999",5,7
20845,Aldershot,"$41,600-51,999",12,7
20846,Alexandra Headland,"$41,600-51,999",62,7
20847,Alexandra Hills,"$41,600-51,999",253,7
20848,Algester,"$41,600-51,999",155,7
20849,Alice Creek,"$41,600-51,999",3,7
20850,Alice River,"$41,600-51,999",28,7
20851,Allan,"$41,600-51,999",7,7
20852,Allenstown,"$41,600-51,999",37,7
20853,Alligator Creek (Mackay - Qld),"$41,600-51,999",9,7
20854,Alligator Creek (Townsville - Qld),"$41,600-51,999",20,7
20855,Allora,"$41,600-51,999",30,7
20856,Alloway,"$41,600-51,999",13,7
20857,Aloomba,"$41,600-51,999",6,7
20858,Alpha,"$41,600-51,999",7,7
20859,Alton Downs,"$41,600-51,999",22,7
20860,Alva,"$41,600-51,999",7,7
20861,Amamoor,"$41,600-51,999",22,7
20862,Amiens,"$41,600-51,999",14,7
20863,Amity,"$41,600-51,999",10,7
20864,Andergrove,"$41,600-51,999",135,7
20865,Anderleigh,"$41,600-51,999",4,7
20866,Anduramba,"$41,600-51,999",4,7
20867,Annandale (Qld),"$41,600-51,999",94,7
20868,Annerley,"$41,600-51,999",135,7
20869,Antigua,"$41,600-51,999",7,7
20870,Apple Tree Creek,"$41,600-51,999",20,7
20871,Applethorpe,"$41,600-51,999",15,7
20872,Araluen (Qld),"$41,600-51,999",19,7
20873,Aramac,"$41,600-51,999",8,7
20874,Arana Hills,"$41,600-51,999",84,7
20875,Aratula (Qld),"$41,600-51,999",13,7
20876,Arcadia (Qld),"$41,600-51,999",13,7
20877,Arcadia Valley,"$41,600-51,999",5,7
20878,Archerfield,"$41,600-51,999",9,7
20879,Armstrong Beach,"$41,600-51,999",17,7
20880,Armstrong Creek (Qld),"$41,600-51,999",5,7
20881,Aroona,"$41,600-51,999",68,7
20882,Arriga,"$41,600-51,999",4,7
20883,Arundel,"$41,600-51,999",201,7
20884,Ashmore,"$41,600-51,999",226,7
20885,Ashwell,"$41,600-51,999",3,7
20886,Aspley,"$41,600-51,999",210,7
20887,Atherton,"$41,600-51,999",153,7
20888,Atkinsons Dam,"$41,600-51,999",5,7
20889,Aubigny,"$41,600-51,999",7,7
20890,Augathella,"$41,600-51,999",8,7
20891,Aurukun,"$41,600-51,999",23,7
20892,Austinville,"$41,600-51,999",14,7
20893,Avenell Heights,"$41,600-51,999",118,7
20894,Avoca (Qld),"$41,600-51,999",130,7
20895,Avondale (Qld),"$41,600-51,999",18,7
20896,Ayr,"$41,600-51,999",163,7
20897,Babinda (Qld),"$41,600-51,999",28,7
20898,Badu Island,"$41,600-51,999",24,7
20899,Bahrs Scrub,"$41,600-51,999",24,7
20900,Bajool,"$41,600-51,999",12,7
20901,Bakers Creek (Qld),"$41,600-51,999",13,7
20902,Baking Board,"$41,600-51,999",4,7
20903,Balberra,"$41,600-51,999",4,7
20904,Bald Hills (Qld),"$41,600-51,999",105,7
20905,Bald Knob,"$41,600-51,999",6,7
20906,Balgal Beach,"$41,600-51,999",30,7
20907,Ballandean,"$41,600-51,999",5,7
20908,Ballard,"$41,600-51,999",7,7
20909,Ballogie,"$41,600-51,999",4,7
20910,Balmoral Ridge,"$41,600-51,999",13,7
20911,Balnagowan,"$41,600-51,999",3,7
20912,Bamaga,"$41,600-51,999",23,7
20913,Banana,"$41,600-51,999",8,7
20914,Banksia Beach,"$41,600-51,999",202,7
20915,Bannockburn (Qld),"$41,600-51,999",10,7
20916,Banyo,"$41,600-51,999",92,7
20917,Bapaume,"$41,600-51,999",3,7
20918,Baralaba,"$41,600-51,999",7,7
20919,Baree,"$41,600-51,999",3,7
20920,Barellan Point,"$41,600-51,999",20,7
20921,Bargara,"$41,600-51,999",196,7
20922,Barlows Hill,"$41,600-51,999",15,7
20923,Barmaryee,"$41,600-51,999",10,7
20924,Barney Point,"$41,600-51,999",28,7
20925,Barney View,"$41,600-51,999",4,7
20926,Barramornie,"$41,600-51,999",5,7
20927,Barrine,"$41,600-51,999",6,7
20928,Bartle Frere,"$41,600-51,999",4,7
20929,Basalt (Qld),"$41,600-51,999",9,7
20930,Basin Pocket,"$41,600-51,999",20,7
20931,Battery Hill,"$41,600-51,999",62,7
20932,Bauple,"$41,600-51,999",18,7
20933,Bayview Heights,"$41,600-51,999",77,7
20934,Beachmere,"$41,600-51,999",93,7
20935,Beaconsfield (Qld),"$41,600-51,999",106,7
20936,Beaudesert,"$41,600-51,999",152,7
20937,Beecher,"$41,600-51,999",14,7
20938,Beechmont,"$41,600-51,999",18,7
20939,Beelbee,"$41,600-51,999",5,7
20940,Beelbi Creek,"$41,600-51,999",4,7
20941,Beenleigh,"$41,600-51,999",178,7
20942,Beerburrum,"$41,600-51,999",15,7
20943,Beerwah,"$41,600-51,999",187,7
20944,Begonia,"$41,600-51,999",3,7
20945,Belgian Gardens,"$41,600-51,999",24,7
20946,Bell (Qld),"$41,600-51,999",12,7
20947,Bellara,"$41,600-51,999",107,7
20948,Bellbird Park,"$41,600-51,999",106,7
20949,Bellbowrie,"$41,600-51,999",83,7
20950,Bellenden Ker,"$41,600-51,999",3,7
20951,Belli Park,"$41,600-51,999",19,7
20952,Bellmere,"$41,600-51,999",137,7
20953,Bells Bridge,"$41,600-51,999",5,7
20954,Bells Creek,"$41,600-51,999",4,7
20955,Bellthorpe,"$41,600-51,999",4,7
20956,Belmont (Qld),"$41,600-51,999",53,7
20957,Belvedere,"$41,600-51,999",22,7
20958,Benair,"$41,600-51,999",7,7
20959,Benaraby,"$41,600-51,999",12,7
20960,Benarkin North,"$41,600-51,999",14,7
20961,Benholme,"$41,600-51,999",3,7
20962,Benowa,"$41,600-51,999",123,7
20963,Bentley Park,"$41,600-51,999",134,7
20964,Berajondo,"$41,600-51,999",3,7
20965,Berat,"$41,600-51,999",4,7
20966,Berrinba,"$41,600-51,999",13,7
20967,Berserker,"$41,600-51,999",151,7
20968,Bethania,"$41,600-51,999",124,7
20969,Biarra,"$41,600-51,999",13,7
20970,Biboohra,"$41,600-51,999",13,7
20971,Biddeston,"$41,600-51,999",8,7
20972,Bidwill (Qld),"$41,600-51,999",10,7
20973,Biggenden,"$41,600-51,999",25,7
20974,Biggera Waters,"$41,600-51,999",182,7
20975,Bilinga,"$41,600-51,999",25,7
20976,Biloela,"$41,600-51,999",75,7
20977,Bilyana,"$41,600-51,999",5,7
20978,Bingegang,"$41,600-51,999",3,7
20979,Bingil Bay,"$41,600-51,999",11,7
20980,Binjour,"$41,600-51,999",5,7
20981,Birkdale,"$41,600-51,999",246,7
20982,Birtinya,"$41,600-51,999",24,7
20983,Black Jack,"$41,600-51,999",5,7
20984,Black Mountain (Qld),"$41,600-51,999",31,7
20985,Black River (Qld),"$41,600-51,999",25,7
20986,Black Snake,"$41,600-51,999",4,7
20987,Blackall,"$41,600-51,999",28,7
20988,Blackbutt (Qld),"$41,600-51,999",20,7
20989,Blackbutt North,"$41,600-51,999",16,7
20990,Blackbutt South,"$41,600-51,999",6,7
20991,Blackrock,"$41,600-51,999",5,7
20992,Blacks Beach,"$41,600-51,999",58,7
20993,Blackstone,"$41,600-51,999",16,7
20994,Blackswamp,"$41,600-51,999",6,7
20995,Blanchview,"$41,600-51,999",5,7
20996,Blantyre,"$41,600-51,999",5,7
20997,Blenheim,"$41,600-51,999",10,7
20998,Bli Bli,"$41,600-51,999",164,7
20999,Bloomfield,"$41,600-51,999",3,7
21000,Bloomsbury,"$41,600-51,999",14,7
21001,Bluewater,"$41,600-51,999",15,7
21002,Bluewater Park,"$41,600-51,999",13,7
21003,Bluff,"$41,600-51,999",5,7
21004,Bohle Plains,"$41,600-51,999",27,7
21005,Boigu Island,"$41,600-51,999",7,7
21006,Bokarina,"$41,600-51,999",19,7
21007,Bollier,"$41,600-51,999",7,7
21008,Bollon,"$41,600-51,999",5,7
21009,Bondoola,"$41,600-51,999",5,7
21010,Bongaree,"$41,600-51,999",207,7
21011,Bonnie Doon (Qld),"$41,600-51,999",5,7
21012,Bonogin,"$41,600-51,999",52,7
21013,Bony Mountain,"$41,600-51,999",4,7
21014,Booie,"$41,600-51,999",26,7
21015,Boompa,"$41,600-51,999",5,7
21016,Boonah (Qld),"$41,600-51,999",71,7
21017,Boonara,"$41,600-51,999",3,7
21018,Boondall,"$41,600-51,999",166,7
21019,Boonooroo,"$41,600-51,999",6,7
21020,Booral (Qld),"$41,600-51,999",49,7
21021,Booroobin,"$41,600-51,999",8,7
21022,Booval,"$41,600-51,999",64,7
21023,Booyal,"$41,600-51,999",5,7
21024,Borallon,"$41,600-51,999",3,7
21025,Boreen Point,"$41,600-51,999",12,7
21026,Boronia Heights,"$41,600-51,999",155,7
21027,Bororen,"$41,600-51,999",8,7
21028,Bouldercombe,"$41,600-51,999",20,7
21029,Boulia,"$41,600-51,999",6,7
21030,Bowen,"$41,600-51,999",181,7
21031,Bowen Hills,"$41,600-51,999",31,7
21032,Bowenville,"$41,600-51,999",6,7
21033,Boyne Island,"$41,600-51,999",49,7
21034,Boyne Valley,"$41,600-51,999",7,7
21035,Bracalba,"$41,600-51,999",3,7
21036,Bracewell,"$41,600-51,999",4,7
21037,Bracken Ridge,"$41,600-51,999",288,7
21038,Braemeadows,"$41,600-51,999",7,7
21039,Braemore,"$41,600-51,999",9,7
21040,Bramston Beach,"$41,600-51,999",8,7
21041,Brandon,"$41,600-51,999",20,7
21042,Branyan,"$41,600-51,999",76,7
21043,Brassall,"$41,600-51,999",224,7
21044,Bray Park (Qld),"$41,600-51,999",195,7
21045,Breddan,"$41,600-51,999",7,7
21046,Brendale,"$41,600-51,999",74,7
21047,Bridges,"$41,600-51,999",3,7
21048,Brighton (Qld),"$41,600-51,999",148,7
21049,Brightview,"$41,600-51,999",22,7
21050,Brinsmead,"$41,600-51,999",67,7
21051,Broadbeach,"$41,600-51,999",106,7
21052,Broadbeach Waters,"$41,600-51,999",80,7
21053,Broadwater (Qld),"$41,600-51,999",8,7
21054,Bromelton,"$41,600-51,999",3,7
21055,Brooklands,"$41,600-51,999",11,7
21056,Brooloo,"$41,600-51,999",6,7
21057,Broughton (Qld),"$41,600-51,999",8,7
21058,Browns Plains (Qld),"$41,600-51,999",139,7
21059,Broxburn,"$41,600-51,999",4,7
21060,Brush Creek,"$41,600-51,999",3,7
21061,Brymaroo,"$41,600-51,999",3,7
21062,Bucasia,"$41,600-51,999",73,7
21063,Bucca (Qld),"$41,600-51,999",24,7
21064,Buccan,"$41,600-51,999",17,7
21065,Buddina,"$41,600-51,999",65,7
21066,Buderim,"$41,600-51,999",544,7
21067,Bulgun,"$41,600-51,999",7,7
21068,Bullcamp,"$41,600-51,999",3,7
21069,Bullyard,"$41,600-51,999",3,7
21070,Bulwer,"$41,600-51,999",3,7
21071,Bundaberg Central,"$41,600-51,999",4,7
21072,Bundaberg East,"$41,600-51,999",67,7
21073,Bundaberg North,"$41,600-51,999",144,7
21074,Bundaberg South,"$41,600-51,999",86,7
21075,Bundaberg West,"$41,600-51,999",40,7
21076,Bundall,"$41,600-51,999",82,7
21077,Bundamba,"$41,600-51,999",142,7
21078,Bungadoo,"$41,600-51,999",6,7
21079,Bungalow,"$41,600-51,999",52,7
21080,Bungeworgorai,"$41,600-51,999",3,7
21081,Bungundarra,"$41,600-51,999",12,7
21082,Bunjurgen,"$41,600-51,999",3,7
21083,Bunya Mountains,"$41,600-51,999",5,7
21084,Burdell,"$41,600-51,999",59,7
21085,Burketown,"$41,600-51,999",5,7
21086,Burleigh,"$41,600-51,999",3,7
21087,Burleigh Heads,"$41,600-51,999",129,7
21088,Burleigh Waters,"$41,600-51,999",279,7
21089,Burnett Heads,"$41,600-51,999",88,7
21090,Burnside (Qld),"$41,600-51,999",44,7
21091,Burpengary,"$41,600-51,999",254,7
21092,Burpengary East,"$41,600-51,999",110,7
21093,Burrum Heads,"$41,600-51,999",63,7
21094,Burrum River,"$41,600-51,999",6,7
21095,Burrum Town,"$41,600-51,999",3,7
21096,Bushland Beach,"$41,600-51,999",83,7
21097,Butchers Creek,"$41,600-51,999",4,7
21098,Buxton (Qld),"$41,600-51,999",11,7
21099,Byfield,"$41,600-51,999",8,7
21100,Cabarlah,"$41,600-51,999",16,7
21101,Caboolture,"$41,600-51,999",594,7
21102,Caboolture South,"$41,600-51,999",128,7
21103,Cairns City,"$41,600-51,999",24,7
21104,Cairns North,"$41,600-51,999",77,7
21105,Calamvale,"$41,600-51,999",331,7
21106,Calavos,"$41,600-51,999",3,7
21107,Calen,"$41,600-51,999",5,7
21108,Calico Creek,"$41,600-51,999",3,7
21109,Calliope (Qld),"$41,600-51,999",50,7
21110,Caloundra,"$41,600-51,999",99,7
21111,Caloundra West,"$41,600-51,999",122,7
21112,Calvert (Qld),"$41,600-51,999",5,7
21113,Camboon (Qld),"$41,600-51,999",4,7
21114,Cambooya,"$41,600-51,999",30,7
21115,Cambroon,"$41,600-51,999",8,7
21116,Camira (Qld),"$41,600-51,999",137,7
21117,Camooweal,"$41,600-51,999",3,7
21118,Camp Creek (Qld),"$41,600-51,999",4,7
21119,Camp Mountain,"$41,600-51,999",17,7
21120,Campwin Beach,"$41,600-51,999",6,7
21121,Canina,"$41,600-51,999",8,7
21122,Canningvale,"$41,600-51,999",5,7
21123,Cannon Creek (Southern Downs - Qld),"$41,600-51,999",3,7
21124,Cannon Hill,"$41,600-51,999",57,7
21125,Cannon Valley,"$41,600-51,999",12,7
21126,Cannonvale,"$41,600-51,999",104,7
21127,Canungra,"$41,600-51,999",19,7
21128,Capalaba,"$41,600-51,999",274,7
21129,Cape Cleveland,"$41,600-51,999",5,7
21130,Cape Gloucester,"$41,600-51,999",3,7
21131,Capella,"$41,600-51,999",9,7
21132,Captain Creek,"$41,600-51,999",10,7
21133,Captains Mountain,"$41,600-51,999",5,7
21134,Caravonica,"$41,600-51,999",23,7
21135,Carbrook,"$41,600-51,999",13,7
21136,Cardwell,"$41,600-51,999",26,7
21137,Carina (Qld),"$41,600-51,999",144,7
21138,Carina Heights,"$41,600-51,999",91,7
21139,Carmoo,"$41,600-51,999",8,7
21140,Carpendale,"$41,600-51,999",6,7
21141,Carrara,"$41,600-51,999",225,7
21142,Carrington (Qld),"$41,600-51,999",5,7
21143,Carruchan,"$41,600-51,999",8,7
21144,Carseldine,"$41,600-51,999",130,7
21145,Carters Ridge,"$41,600-51,999",12,7
21146,Castaways Beach,"$41,600-51,999",10,7
21147,Causeway Lake,"$41,600-51,999",3,7
21148,Cawarral,"$41,600-51,999",9,7
21149,Cawdor (Qld),"$41,600-51,999",3,7
21150,Cecil Plains,"$41,600-51,999",4,7
21151,Cedar Creek (Gold Coast - Qld),"$41,600-51,999",18,7
21152,Cedar Creek (Moreton Bay - Qld),"$41,600-51,999",9,7
21153,Cedar Grove,"$41,600-51,999",26,7
21154,Cedar Pocket,"$41,600-51,999",18,7
21155,Cedar Vale,"$41,600-51,999",29,7
21156,Cedarton,"$41,600-51,999",5,7
21157,Centenary Heights,"$41,600-51,999",150,7
21158,Chambers Flat,"$41,600-51,999",26,7
21159,Chandler (Qld),"$41,600-51,999",27,7
21160,Charlestown (Qld),"$41,600-51,999",3,7
21161,Charleville,"$41,600-51,999",57,7
21162,Charlwood,"$41,600-51,999",7,7
21163,Charters Towers City,"$41,600-51,999",36,7
21164,Chatsworth (Qld),"$41,600-51,999",21,7
21165,Cherbourg,"$41,600-51,999",40,7
21166,Chermside,"$41,600-51,999",183,7
21167,Chermside West,"$41,600-51,999",84,7
21168,Cherry Creek,"$41,600-51,999",3,7
21169,Chevallum,"$41,600-51,999",7,7
21170,Chewko,"$41,600-51,999",4,7
21171,Childers (Qld),"$41,600-51,999",39,7
21172,Chillagoe,"$41,600-51,999",3,7
21173,Chinchilla,"$41,600-51,999",93,7
21174,Christmas Creek,"$41,600-51,999",3,7
21175,Churchable,"$41,600-51,999",5,7
21176,Churchill (Qld),"$41,600-51,999",53,7
21177,Chuwar,"$41,600-51,999",39,7
21178,Clairview,"$41,600-51,999",3,7
21179,Clarendon (Qld),"$41,600-51,999",3,7
21180,Clear Island Waters,"$41,600-51,999",67,7
21181,Clermont,"$41,600-51,999",30,7
21182,Cleveland (Qld),"$41,600-51,999",283,7
21183,Clifton (Qld),"$41,600-51,999",39,7
21184,Clifton Beach (Qld),"$41,600-51,999",62,7
21185,Clinton (Qld),"$41,600-51,999",83,7
21186,Clontarf (Moreton Bay - Qld),"$41,600-51,999",178,7
21187,Closeburn,"$41,600-51,999",7,7
21188,Cloyna,"$41,600-51,999",3,7
21189,Cluden,"$41,600-51,999",9,7
21190,Clumber,"$41,600-51,999",3,7
21191,Coalfalls,"$41,600-51,999",22,7
21192,Coalstoun Lakes,"$41,600-51,999",7,7
21193,Coconuts,"$41,600-51,999",9,7
21194,Coen,"$41,600-51,999",6,7
21195,Coes Creek,"$41,600-51,999",36,7
21196,Coleyville,"$41,600-51,999",6,7
21197,Collingwood Park (Qld),"$41,600-51,999",136,7
21198,Collinsville (Qld),"$41,600-51,999",20,7
21199,Colosseum,"$41,600-51,999",4,7
21200,Comet,"$41,600-51,999",4,7
21201,Condamine,"$41,600-51,999",3,7
21202,Condamine Plains,"$41,600-51,999",4,7
21203,Condon,"$41,600-51,999",149,7
21204,Conondale,"$41,600-51,999",24,7
21205,Conway,"$41,600-51,999",5,7
21206,Coochiemudlo Island,"$41,600-51,999",17,7
21207,Coochin,"$41,600-51,999",5,7
21208,Cooee Bay,"$41,600-51,999",16,7
21209,Cooktown,"$41,600-51,999",40,7
21210,Coolabunia,"$41,600-51,999",8,7
21211,Coolana,"$41,600-51,999",4,7
21212,Coolangatta (Qld),"$41,600-51,999",104,7
21213,Coolbie,"$41,600-51,999",4,7
21214,Coolmunda,"$41,600-51,999",4,7
21215,Cooloola Cove,"$41,600-51,999",85,7
21216,Cooloolabin,"$41,600-51,999",5,7
21217,Coolum Beach,"$41,600-51,999",186,7
21218,Coombabah,"$41,600-51,999",264,7
21219,Coomera,"$41,600-51,999",196,7
21220,Coominya,"$41,600-51,999",35,7
21221,Coomrith,"$41,600-51,999",4,7
21222,Coonambula,"$41,600-51,999",4,7
21223,Coonarr,"$41,600-51,999",13,7
21224,Coopers Plains,"$41,600-51,999",82,7
21225,Cooran,"$41,600-51,999",44,7
21226,Cooroibah,"$41,600-51,999",52,7
21227,Cooroy,"$41,600-51,999",95,7
21228,Coorparoo,"$41,600-51,999",177,7
21229,Coorumba,"$41,600-51,999",5,7
21230,Cootharaba,"$41,600-51,999",27,7
21231,Coowonga,"$41,600-51,999",3,7
21232,Cooya Beach,"$41,600-51,999",7,7
21233,Cooyar,"$41,600-51,999",5,7
21234,Coquette Point,"$41,600-51,999",3,7
21235,Coral Cove,"$41,600-51,999",37,7
21236,Cordalba,"$41,600-51,999",15,7
21237,Corfield,"$41,600-51,999",3,7
21238,Cornubia,"$41,600-51,999",79,7
21239,Cosgrove (Qld),"$41,600-51,999",7,7
21240,Cotswold Hills,"$41,600-51,999",19,7
21241,Cottonvale (Qld),"$41,600-51,999",6,7
21242,Coulson,"$41,600-51,999",6,7
21243,Coverty,"$41,600-51,999",3,7
21244,Cow Bay,"$41,600-51,999",6,7
21245,Cowley,"$41,600-51,999",4,7
21246,Craiglie,"$41,600-51,999",15,7
21247,Craignish,"$41,600-51,999",44,7
21248,Cranbrook (Qld),"$41,600-51,999",112,7
21249,Cranley,"$41,600-51,999",36,7
21250,Crediton,"$41,600-51,999",3,7
21251,Crestmead,"$41,600-51,999",225,7
21252,Crinum,"$41,600-51,999",3,7
21253,Croftby,"$41,600-51,999",4,7
21254,Crohamhurst,"$41,600-51,999",4,7
21255,Crossdale,"$41,600-51,999",5,7
21256,Crossroads,"$41,600-51,999",3,7
21257,Crows Nest (Qld),"$41,600-51,999",57,7
21258,Croydon (Qld),"$41,600-51,999",6,7
21259,Cryna,"$41,600-51,999",5,7
21260,Crystal Brook (Qld),"$41,600-51,999",3,7
21261,Cullinane,"$41,600-51,999",14,7
21262,Cungulla,"$41,600-51,999",8,7
21263,Cunnamulla,"$41,600-51,999",20,7
21264,Curra,"$41,600-51,999",60,7
21265,Currajong,"$41,600-51,999",45,7
21266,Curramore (Qld),"$41,600-51,999",7,7
21267,Currimundi,"$41,600-51,999",153,7
21268,Currumbin,"$41,600-51,999",48,7
21269,Currumbin Valley,"$41,600-51,999",31,7
21270,Currumbin Waters,"$41,600-51,999",194,7
21271,D'Aguilar,"$41,600-51,999",23,7
21272,Dagun,"$41,600-51,999",3,7
21273,Daisy Hill (Qld),"$41,600-51,999",107,7
21274,Dajarra,"$41,600-51,999",4,7
21275,Dakabin,"$41,600-51,999",50,7
21276,Dalby,"$41,600-51,999",223,7
21277,Dalcouth,"$41,600-51,999",3,7
21278,Dallarnil,"$41,600-51,999",9,7
21279,Dalveen,"$41,600-51,999",14,7
21280,Dalysford,"$41,600-51,999",7,7
21281,Damper Creek,"$41,600-51,999",3,7
21282,Dargal Road,"$41,600-51,999",3,7
21283,Darling Heights,"$41,600-51,999",98,7
21284,Darra,"$41,600-51,999",90,7
21285,Dauan Island,"$41,600-51,999",3,7
21286,Dayboro,"$41,600-51,999",31,7
21287,Deagon,"$41,600-51,999",72,7
21288,Deception Bay,"$41,600-51,999",456,7
21289,Deebing Heights,"$41,600-51,999",21,7
21290,Deepwater (Qld),"$41,600-51,999",11,7
21291,Deeragun,"$41,600-51,999",77,7
21292,Deeral,"$41,600-51,999",3,7
21293,Degilbo,"$41,600-51,999",7,7
21294,Delan,"$41,600-51,999",4,7
21295,Delaneys Creek,"$41,600-51,999",19,7
21296,Depot Hill,"$41,600-51,999",26,7
21297,Deuchar,"$41,600-51,999",11,7
21298,Devereux Creek,"$41,600-51,999",4,7
21299,Diamond Valley,"$41,600-51,999",9,7
21300,Dicky Beach,"$41,600-51,999",33,7
21301,Diddillibah,"$41,600-51,999",32,7
21302,Dimbulah,"$41,600-51,999",25,7
21303,Dingo Beach,"$41,600-51,999",5,7
21304,Dinmore,"$41,600-51,999",24,7
21305,Dirranbandi,"$41,600-51,999",7,7
